flow_id,timestamp,time_step,scenario,source_node,destination_node,router_id,hop_count,path_length,bandwidth_mbps,traffic_interval_sec,active_users,traffic_load_mbps,utilization_percent,queue_occupancy_percent,latency_ms,jitter_ms,throughput_mbps,packet_loss_percent,tx_packets,rx_packets,lost_packets,retransmissions,flow_duration_sec,event_type,peak_hour,failure_event,sla_violation
5392,2026-01-02 07:27:00,1348,congestion,client_2,server_1,router_1,2,client-router-server,1.05,0.13,68,44.51,100.0,65.1,78.8,6.55,1.05,1.56,2396,2359,37,18,30.35,normal,0,0,1
5393,2026-01-02 07:28:00,1349,low,client_2,server_1,router_1,2,client-router-server,9.72,1.96,6,32.13,14.32,13.16,21.5,7.92,9.72,0.01,2168,2167,1,0,58.18,normal,0,0,0
5394,2026-01-02 07:28:00,1349,medium,client_3,server_1,router_1,2,client-router-server,4.44,1.25,29,71.17,100.0,100.0,75.66,9.21,4.44,5.81,2324,2189,135,131,20.38,normal,0,0,1
5395,2026-01-02 07:28:00,1349,high,client_2,server_1,router_1,2,client-router-server,2.06,0.61,51,71.76,100.0,65.27,98.56,13.49,2.06,3.99,1053,1011,42,16,52.78,normal,0,0,1
5396,2026-01-02 07:28:00,1349,congestion,client_3,server_1,router_1,2,client-router-server,1.22,0.11,56,79.49,100.0,100.0,86.04,13.03,1.22,3.87,3406,3275,131,129,28.99,normal,0,0,1
5397,2026-01-02 07:29:00,1350,low,client_1,server_1,router_1,2,client-router-server,8.89,2.52,12,54.48,19.99,10.2,22.59,7.15,8.89,0.01,4671,4670,1,1,39.22,normal,0,0,0
5398,2026-01-02 07:29:00,1350,medium,client_2,server_1,router_1,2,client-router-server,4.39,1.05,28,75.4,100.0,90.34,80.27,9.75,4.39,3.83,5424,5217,207,5,58.9,normal,0,0,1
5399,2026-01-02 07:29:00,1350,high,client_1,server_1,router_1,2,client-router-server,2.15,0.46,49,34.89,62.91,41.72,51.97,6.43,2.15,0.45,2150,2141,9,3,51.27,normal,0,0,0
5400,2026-01-02 07:29:00,1350,congestion,client_1,server_1,router_1,2,client-router-server,1.23,0.13,60,20.38,74.03,42.31,70.66,8.7,1.23,1.19,4410,4358,52,48,57.9,normal,0,0,0
5401,2026-01-02 07:30:00,1351,low,client_3,server_1,router_1,2,client-router-server,11.01,1.54,7,33.56,10.36,7.88,20.96,2.37,11.01,0.01,2238,2237,1,1,18.85,normal,0,0,0
5402,2026-01-02 07:30:00,1351,medium,client_1,server_1,router_1,2,client-router-server,5.41,0.8,20,82.12,67.12,71.25,54.87,9.82,5.41,0.84,3636,3606,30,14,22.68,normal,0,0,0
5403,2026-01-02 07:30:00,1351,high,client_1,server_1,router_1,2,client-router-server,2.23,0.53,50,47.29,100.0,100.0,116.79,12.92,2.23,4.27,2610,2499,111,26,29.52,normal,0,0,1
5404,2026-01-02 07:30:00,1351,congestion,client_2,server_1,router_1,2,client-router-server,1.11,0.07,65,48.51,100.0,81.05,68.99,15.46,1.11,3.6,5679,5475,204,19,57.38,normal,0,0,1
5405,2026-01-02 07:31:00,1352,low,client_1,server_1,router_1,2,client-router-server,8.1,1.67,16,21.91,16.86,11.13,19.02,6.16,8.1,0.01,3583,3582,1,0,19.88,normal,0,0,0
5406,2026-01-02 07:31:00,1352,medium,client_3,server_1,router_1,2,client-router-server,6.01,1.19,22,44.76,44.97,49.97,51.26,3.93,6.01,0.01,1108,1107,1,0,10.72,normal,0,0,0
5407,2026-01-02 07:31:00,1352,high,client_1,server_1,router_1,2,client-router-server,2.02,0.37,50,69.37,100.0,100.0,81.31,12.26,2.02,5.7,3781,3566,215,145,46.13,normal,0,0,1
5408,2026-01-02 07:31:00,1352,congestion,client_3,server_1,router_1,2,client-router-server,1.01,0.1,57,78.27,100.0,100.0,130.13,10.43,1.01,1.97,5042,4943,99,59,23.28,normal,0,0,1
5409,2026-01-02 07:32:00,1353,low,client_3,server_1,router_1,2,client-router-server,11.8,2.02,6,24.71,9.25,6.68,16.79,6.3,11.8,0.01,2947,2946,1,0,33.46,normal,0,0,0
5410,2026-01-02 07:32:00,1353,medium,client_3,server_1,router_1,2,client-router-server,5.89,1.18,21,29.58,20.55,12.97,29.74,8.63,5.89,0.01,2109,2108,1,1,11.38,normal,0,0,0
5411,2026-01-02 07:32:00,1353,high,client_3,server_1,router_1,2,client-router-server,1.83,0.49,48,20.9,50.25,39.57,47.66,6.66,1.83,0.03,1428,1427,1,0,27.83,normal,0,0,0
5412,2026-01-02 07:32:00,1353,congestion,client_3,server_1,router_1,2,client-router-server,0.91,0.08,67,52.31,100.0,100.0,98.05,9.12,0.91,4.0,3793,3642,151,47,46.01,normal,0,0,1
5413,2026-01-02 07:33:00,1354,low,client_3,server_1,router_1,2,client-router-server,10.53,2.16,12,67.83,22.59,22.24,27.46,3.69,10.53,0.01,3083,3082,1,1,43.52,normal,0,0,0
5414,2026-01-02 07:33:00,1354,medium,client_2,server_1,router_1,2,client-router-server,5.49,0.9,30,53.64,59.84,32.04,79.67,9.56,5.49,0.72,3353,3329,24,17,31.36,normal,0,0,0
5415,2026-01-02 07:33:00,1354,high,client_2,server_1,router_1,2,client-router-server,1.56,0.67,40,40.84,100.0,87.13,111.26,15.34,1.56,3.93,1890,1816,74,18,39.13,normal,0,0,1
5416,2026-01-02 07:33:00,1354,congestion,client_2,server_1,router_1,2,client-router-server,0.93,0.07,61,50.04,100.0,53.75,66.81,13.48,0.93,5.33,3295,3120,175,85,30.45,normal,0,0,1
5417,2026-01-02 07:34:00,1355,low,client_1,server_1,router_1,2,client-router-server,7.54,2.78,14,33.52,27.06,22.68,26.15,5.61,7.54,0.01,2920,2919,1,0,37.39,normal,0,0,0
5418,2026-01-02 07:34:00,1355,medium,client_2,server_1,router_1,2,client-router-server,6.11,1.28,23,91.45,76.72,56.26,59.03,6.43,6.11,2.29,1465,1432,33,2,44.39,normal,0,0,0
5419,2026-01-02 07:34:00,1355,high,client_2,server_1,router_1,2,client-router-server,2.16,0.42,47,51.65,100.0,92.17,130.24,12.15,2.16,5.01,1929,1833,96,31,51.2,normal,0,0,1
5420,2026-01-02 07:34:00,1355,congestion,client_1,server_1,router_1,2,client-router-server,0.93,0.12,59,49.75,100.0,76.72,100.78,3.61,0.93,5.99,3486,3278,208,116,13.24,normal,0,0,1
5421,2026-01-02 07:35:00,1356,low,client_2,server_1,router_1,2,client-router-server,12.21,2.14,10,27.15,8.15,6.74,17.71,3.4,12.21,0.01,5124,5123,1,1,45.44,normal,0,0,0
5422,2026-01-02 07:35:00,1356,medium,client_1,server_1,router_1,2,client-router-server,5.68,1.02,24,68.07,39.81,20.31,37.35,7.33,5.68,0.01,3588,3587,1,1,53.16,normal,0,0,0
5423,2026-01-02 07:35:00,1356,high,client_2,server_1,router_1,2,client-router-server,2.09,0.53,46,84.57,100.0,56.87,95.89,7.08,2.09,2.99,4668,4529,139,55,10.48,normal,0,0,1
5424,2026-01-02 07:35:00,1356,congestion,client_3,server_1,router_1,2,client-router-server,1.15,0.07,66,41.68,100.0,58.33,73.36,10.78,1.15,2.51,1029,1004,25,22,47.3,normal,0,0,1
5425,2026-01-02 07:36:00,1357,low,client_3,server_1,router_1,2,client-router-server,11.0,2.69,13,32.88,17.46,14.57,24.84,3.33,11.0,0.01,5788,5787,1,0,24.93,normal,0,0,0
5426,2026-01-02 07:36:00,1357,medium,client_1,server_1,router_1,2,client-router-server,5.69,1.09,32,81.96,86.48,99.58,115.9,10.35,5.69,2.28,2136,2088,48,21,32.99,normal,0,0,1
5427,2026-01-02 07:36:00,1357,high,client_3,server_1,router_1,2,client-router-server,1.73,0.4,42,56.6,100.0,100.0,82.74,8.14,1.73,2.77,1075,1046,29,7,13.18,normal,0,0,1
5428,2026-01-02 07:36:00,1357,congestion,client_1,server_1,router_1,2,client-router-server,0.99,0.13,67,55.4,100.0,75.8,96.28,6.97,0.99,2.75,2457,2390,67,31,28.36,normal,0,0,1
5429,2026-01-02 07:37:00,1358,low,client_3,server_1,router_1,2,client-router-server,11.43,2.78,18,43.92,17.55,15.6,22.26,7.45,11.43,0.01,4323,4322,1,0,46.63,normal,0,0,0
5430,2026-01-02 07:37:00,1358,medium,client_2,server_1,router_1,2,client-router-server,4.82,0.74,28,47.01,44.26,52.67,53.76,7.31,4.82,0.01,4874,4873,1,0,17.33,normal,0,0,0
5431,2026-01-02 07:37:00,1358,high,client_1,server_1,router_1,2,client-router-server,1.93,0.55,43,81.85,100.0,100.0,108.84,6.21,1.93,3.63,3527,3399,128,20,43.01,normal,0,0,1
5432,2026-01-02 07:37:00,1358,congestion,client_3,server_1,router_1,2,client-router-server,0.79,0.09,62,74.49,100.0,54.79,126.47,10.28,0.79,4.21,5883,5636,247,47,55.14,normal,0,0,1
5433,2026-01-02 07:38:00,1359,low,client_2,server_1,router_1,2,client-router-server,11.3,2.5,7,61.44,35.47,33.78,33.19,10.02,11.3,0.01,3354,3353,1,0,37.67,normal,0,0,0
5434,2026-01-02 07:38:00,1359,medium,client_1,server_1,router_1,2,client-router-server,4.41,0.7,25,46.43,67.32,44.91,66.87,6.46,4.41,0.93,5167,5119,48,18,20.83,normal,0,0,0
5435,2026-01-02 07:38:00,1359,high,client_2,server_1,router_1,2,client-router-server,1.91,0.57,42,77.63,100.0,85.53,113.38,8.98,1.91,2.44,5166,5040,126,125,41.36,normal,0,0,1
5436,2026-01-02 07:38:00,1359,congestion,client_3,server_1,router_1,2,client-router-server,1.11,0.08,67,37.0,100.0,68.8,76.0,5.84,1.11,3.12,2775,2689,86,60,48.34,normal,0,0,1
5437,2026-01-02 07:39:00,1360,low,client_3,server_1,router_1,2,client-router-server,11.66,1.66,16,69.13,28.3,16.81,32.58,4.81,11.66,0.01,5757,5756,1,1,28.67,normal,0,0,0
5438,2026-01-02 07:39:00,1360,medium,client_1,server_1,router_1,2,client-router-server,4.57,0.98,31,72.44,94.8,61.47,73.21,6.61,4.57,2.69,1537,1496,41,33,10.74,normal,0,0,1
5439,2026-01-02 07:39:00,1360,high,client_2,server_1,router_1,2,client-router-server,1.86,0.51,43,74.73,100.0,100.0,109.9,13.12,1.86,5.13,5421,5143,278,33,47.29,normal,0,0,1
5440,2026-01-02 07:39:00,1360,congestion,client_3,server_1,router_1,2,client-router-server,1.19,0.08,56,57.63,100.0,51.52,90.51,11.62,1.19,2.74,5202,5060,142,122,22.17,normal,0,0,1
5441,2026-01-02 07:40:00,1361,low,client_2,server_1,router_1,2,client-router-server,11.09,2.57,18,41.38,20.37,10.9,31.17,5.73,11.09,0.01,2455,2454,1,0,13.82,normal,0,0,0
5442,2026-01-02 07:40:00,1361,medium,client_1,server_1,router_1,2,client-router-server,5.94,0.75,23,60.11,56.87,42.3,63.65,5.24,5.94,0.79,3016,2993,23,20,13.35,normal,0,0,0
5443,2026-01-02 07:40:00,1361,high,client_3,server_1,router_1,2,client-router-server,1.77,0.64,49,87.64,100.0,55.01,76.71,12.69,1.77,5.84,4725,4450,275,153,51.92,normal,0,0,1
5444,2026-01-02 07:40:00,1361,congestion,client_1,server_1,router_1,2,client-router-server,1.16,0.14,55,75.36,100.0,98.36,77.13,6.95,1.16,2.75,2483,2415,68,39,35.95,normal,0,0,1
5445,2026-01-02 07:41:00,1362,low,client_1,server_1,router_1,2,client-router-server,11.76,2.36,6,91.22,44.83,35.59,35.72,6.84,11.76,0.01,3301,3300,1,1,11.1,normal,0,0,0
5446,2026-01-02 07:41:00,1362,medium,client_3,server_1,router_1,2,client-router-server,4.91,0.88,29,54.52,37.18,32.12,53.7,7.58,4.91,0.01,2586,2585,1,1,7.84,normal,0,0,0
5447,2026-01-02 07:41:00,1362,high,client_1,server_1,router_1,2,client-router-server,1.82,0.4,51,36.88,100.0,89.55,98.76,7.03,1.82,4.71,1806,1721,85,40,15.23,normal,0,0,1
5448,2026-01-02 07:41:00,1362,congestion,client_3,server_1,router_1,2,client-router-server,1.14,0.12,57,84.01,100.0,65.2,66.0,10.55,1.14,2.86,3496,3397,99,63,39.87,normal,0,0,1
5449,2026-01-02 07:42:00,1363,low,client_2,server_1,router_1,2,client-router-server,9.68,1.99,18,83.04,30.19,21.04,41.26,7.24,9.68,0.01,4793,4792,1,0,15.99,normal,0,0,0
5450,2026-01-02 07:42:00,1363,medium,client_3,server_1,router_1,2,client-router-server,5.26,1.04,20,84.96,76.79,91.87,71.1,8.99,5.26,1.94,2683,2631,52,40,21.82,normal,0,0,0
5451,2026-01-02 07:42:00,1363,high,client_1,server_1,router_1,2,client-router-server,2.23,0.61,47,84.16,100.0,63.97,116.13,9.23,2.23,5.71,4115,3881,234,143,8.48,normal,0,0,1
5452,2026-01-02 07:42:00,1363,congestion,client_2,server_1,router_1,2,client-router-server,1.19,0.09,59,64.0,100.0,68.54,75.24,9.68,1.19,5.65,1618,1527,91,58,27.1,normal,0,0,1
5453,2026-01-02 07:43:00,1364,low,client_2,server_1,router_1,2,client-router-server,8.61,2.75,18,51.92,20.78,24.69,36.14,7.06,8.61,0.01,3121,3120,1,1,44.19,normal,0,0,0
5454,2026-01-02 07:43:00,1364,medium,client_3,server_1,router_1,2,client-router-server,5.01,0.83,28,59.99,39.83,37.53,35.97,9.84,5.01,0.01,3591,3590,1,0,34.68,normal,0,0,0
5455,2026-01-02 07:43:00,1364,high,client_3,server_1,router_1,2,client-router-server,2.29,0.41,53,34.21,75.11,39.09,66.73,9.01,2.29,0.78,5384,5343,41,13,25.15,normal,0,0,0
5456,2026-01-02 07:43:00,1364,congestion,client_1,server_1,router_1,2,client-router-server,1.09,0.1,57,83.42,100.0,100.0,87.83,13.96,1.09,3.25,4665,4514,151,43,19.69,normal,0,0,1
5457,2026-01-02 07:44:00,1365,low,client_2,server_1,router_1,2,client-router-server,9.45,1.99,7,90.4,39.26,42.09,37.32,8.11,9.45,0.01,4181,4180,1,1,31.21,normal,0,0,0
5458,2026-01-02 07:44:00,1365,medium,client_3,server_1,router_1,2,client-router-server,3.92,0.92,26,67.59,99.61,100.0,121.17,7.64,3.92,2.92,2099,2038,61,26,6.09,normal,0,0,1
5459,2026-01-02 07:44:00,1365,high,client_1,server_1,router_1,2,client-router-server,2.15,0.46,51,85.59,100.0,83.14,122.08,9.41,2.15,2.84,4749,4615,134,124,38.25,normal,0,0,1
5460,2026-01-02 07:44:00,1365,congestion,client_3,server_1,router_1,2,client-router-server,1.22,0.14,67,79.28,100.0,67.91,92.79,6.32,1.22,3.21,2409,2332,77,32,51.43,normal,0,0,1
5461,2026-01-02 07:45:00,1366,low,client_1,server_1,router_1,2,client-router-server,8.76,2.02,11,84.4,40.17,37.62,34.86,4.78,8.76,0.01,3786,3785,1,0,33.14,normal,0,0,0
5462,2026-01-02 07:45:00,1366,medium,client_2,server_1,router_1,2,client-router-server,6.24,1.31,24,24.66,20.26,23.31,35.9,6.41,6.24,0.01,5695,5694,1,1,25.59,normal,0,0,0
5463,2026-01-02 07:45:00,1366,high,client_1,server_1,router_1,2,client-router-server,2.46,0.68,45,32.86,44.58,22.7,46.92,5.85,2.46,0.01,2938,2937,1,0,14.87,normal,0,0,0
5464,2026-01-02 07:45:00,1366,congestion,client_1,server_1,router_1,2,client-router-server,1.0,0.09,66,30.48,100.0,75.07,86.58,12.68,1.0,5.09,4905,4656,249,243,55.89,normal,0,0,1
5465,2026-01-02 07:46:00,1367,low,client_1,server_1,router_1,2,client-router-server,10.32,1.64,18,83.47,29.84,29.49,28.69,3.78,10.32,0.01,3189,3188,1,0,47.27,normal,0,0,0
5466,2026-01-02 07:46:00,1367,medium,client_1,server_1,router_1,2,client-router-server,4.32,0.87,30,32.79,37.83,25.32,53.15,3.7,4.32,0.01,3515,3514,1,0,14.41,normal,0,0,0
5467,2026-01-02 07:46:00,1367,high,client_1,server_1,router_1,2,client-router-server,2.29,0.35,40,51.76,100.0,63.21,66.17,4.08,2.29,2.8,3281,3190,91,59,54.54,normal,0,0,1
5468,2026-01-02 07:46:00,1367,congestion,client_3,server_1,router_1,2,client-router-server,0.77,0.1,57,85.68,100.0,56.52,94.14,11.5,0.77,5.71,2187,2063,124,94,27.78,normal,0,0,1
5469,2026-01-02 07:47:00,1368,low,client_2,server_1,router_1,2,client-router-server,8.48,1.93,10,52.13,38.7,34.86,44.61,7.13,8.48,0.01,5391,5390,1,1,45.99,normal,0,0,0
5470,2026-01-02 07:47:00,1368,medium,client_3,server_1,router_1,2,client-router-server,4.25,1.27,24,44.58,65.49,64.52,51.66,8.69,4.25,0.91,1832,1816,16,12,59.66,normal,0,0,0
5471,2026-01-02 07:47:00,1368,high,client_1,server_1,router_1,2,client-router-server,2.0,0.53,48,90.36,100.0,100.0,84.08,8.15,2.0,1.59,2153,2119,34,3,51.53,normal,0,0,1
5472,2026-01-02 07:47:00,1368,congestion,client_1,server_1,router_1,2,client-router-server,1.11,0.13,59,22.63,100.0,93.98,73.22,11.83,1.11,4.0,5925,5688,237,220,29.77,normal,0,0,1
5473,2026-01-02 07:48:00,1369,low,client_1,server_1,router_1,2,client-router-server,10.94,1.87,11,61.96,20.91,18.0,32.71,4.1,10.94,0.01,3776,3775,1,0,32.55,normal,0,0,0
5474,2026-01-02 07:48:00,1369,medium,client_2,server_1,router_1,2,client-router-server,6.03,1.37,24,77.86,53.35,31.36,68.3,5.06,6.03,0.12,4806,4801,5,2,39.87,normal,0,0,0
5475,2026-01-02 07:48:00,1369,high,client_3,server_1,router_1,2,client-router-server,1.94,0.39,51,61.26,100.0,100.0,85.83,7.47,1.94,4.48,1811,1730,81,2,11.93,normal,0,0,1
5476,2026-01-02 07:48:00,1369,congestion,client_2,server_1,router_1,2,client-router-server,1.2,0.12,58,64.98,100.0,52.72,115.03,14.74,1.2,3.26,1162,1125,37,1,58.92,normal,0,0,1
5477,2026-01-02 07:49:00,1370,low,client_2,server_1,router_1,2,client-router-server,7.96,2.34,12,75.64,56.11,37.26,70.54,9.16,7.96,0.2,4907,4898,9,8,9.27,normal,0,0,0
5478,2026-01-02 07:49:00,1370,medium,client_1,server_1,router_1,2,client-router-server,4.7,1.38,28,75.77,98.74,100.0,96.3,10.41,4.7,2.37,1016,992,24,5,40.73,normal,0,0,1
5479,2026-01-02 07:49:00,1370,high,client_1,server_1,router_1,2,client-router-server,1.84,0.61,40,62.31,100.0,94.12,103.33,13.0,1.84,5.49,4468,4223,245,34,5.71,normal,0,0,1
5480,2026-01-02 07:49:00,1370,congestion,client_1,server_1,router_1,2,client-router-server,1.06,0.13,58,22.95,80.38,67.24,109.57,5.72,1.06,2.88,2729,2651,78,77,59.31,normal,0,0,1
5481,2026-01-02 07:50:00,1371,low,client_1,server_1,router_1,2,client-router-server,9.55,2.03,9,56.65,20.02,13.12,27.71,8.06,9.55,0.01,4073,4072,1,0,34.82,normal,0,0,0
5482,2026-01-02 07:50:00,1371,medium,client_3,server_1,router_1,2,client-router-server,5.56,0.95,26,92.79,76.64,42.28,70.76,7.49,5.56,2.39,2401,2344,57,21,13.29,normal,0,0,0
5483,2026-01-02 07:50:00,1371,high,client_1,server_1,router_1,2,client-router-server,1.69,0.38,47,63.41,100.0,62.2,80.1,4.71,1.69,3.31,1977,1912,65,57,24.37,normal,0,0,1
5484,2026-01-02 07:50:00,1371,congestion,client_1,server_1,router_1,2,client-router-server,0.91,0.14,65,45.91,100.0,77.88,94.22,11.19,0.91,1.96,2680,2628,52,38,55.76,normal,0,0,1
5485,2026-01-02 07:51:00,1372,low,client_3,server_1,router_1,2,client-router-server,11.98,2.64,18,46.36,24.75,14.65,38.02,7.38,11.98,0.01,1550,1549,1,1,41.25,normal,0,0,0
5486,2026-01-02 07:51:00,1372,medium,client_3,server_1,router_1,2,client-router-server,5.57,1.26,21,40.17,48.96,53.76,43.6,3.48,5.57,0.01,1356,1355,1,1,45.16,normal,0,0,0
5487,2026-01-02 07:51:00,1372,high,client_2,server_1,router_1,2,client-router-server,1.53,0.6,45,40.83,100.0,100.0,131.92,13.7,1.53,3.82,2566,2468,98,54,28.56,normal,0,0,1
5488,2026-01-02 07:51:00,1372,congestion,client_2,server_1,router_1,2,client-router-server,1.07,0.12,59,88.52,100.0,68.72,87.34,7.03,1.07,4.1,1403,1346,57,15,23.78,normal,0,0,1
5489,2026-01-02 07:52:00,1373,low,client_1,server_1,router_1,2,client-router-server,10.54,2.38,13,47.96,14.26,7.73,21.77,7.9,10.54,0.01,5235,5234,1,1,23.4,normal,0,0,0
5490,2026-01-02 07:52:00,1373,medium,client_2,server_1,router_1,2,client-router-server,5.33,1.35,28,47.27,53.25,57.26,79.72,6.49,5.33,0.14,1291,1290,1,1,56.02,normal,0,0,0
5491,2026-01-02 07:52:00,1373,high,client_3,server_1,router_1,2,client-router-server,1.62,0.49,49,75.34,100.0,64.72,64.39,12.95,1.62,2.05,1471,1441,30,21,21.89,normal,0,0,1
5492,2026-01-02 07:52:00,1373,congestion,client_3,server_1,router_1,2,client-router-server,0.88,0.11,55,50.5,100.0,66.68,103.63,10.0,0.88,4.89,2523,2400,123,99,58.92,normal,0,0,1
5493,2026-01-02 07:53:00,1374,low,client_3,server_1,router_1,2,client-router-server,8.95,1.74,18,82.82,36.5,28.77,52.9,3.93,8.95,0.01,3187,3186,1,1,37.57,normal,0,0,0
5494,2026-01-02 07:53:00,1374,medium,client_1,server_1,router_1,2,client-router-server,6.15,1.05,20,77.29,87.64,81.41,61.6,8.1,6.15,3.18,2352,2278,74,25,19.74,normal,0,0,0
5495,2026-01-02 07:53:00,1374,high,client_3,server_1,router_1,2,client-router-server,2.4,0.65,45,42.26,92.17,81.98,84.9,7.36,2.4,1.88,5696,5589,107,26,6.49,normal,0,0,1
5496,2026-01-02 07:53:00,1374,congestion,client_1,server_1,router_1,2,client-router-server,1.1,0.1,62,51.32,100.0,71.03,75.46,14.57,1.1,4.81,2541,2419,122,15,39.71,normal,0,0,1
5497,2026-01-02 07:54:00,1375,low,client_1,server_1,router_1,2,client-router-server,8.55,2.07,11,56.23,41.23,34.21,56.18,9.51,8.55,0.01,4445,4444,1,1,53.83,normal,0,0,0
5498,2026-01-02 07:54:00,1375,medium,client_1,server_1,router_1,2,client-router-server,6.01,1.09,32,48.05,55.73,36.66,52.67,10.11,6.01,0.43,1518,1512,6,4,47.36,normal,0,0,0
5499,2026-01-02 07:54:00,1375,high,client_3,server_1,router_1,2,client-router-server,2.06,0.41,52,21.28,55.21,43.36,68.32,4.62,2.06,0.54,2900,2885,15,9,17.13,normal,0,0,0
5500,2026-01-02 07:54:00,1375,congestion,client_2,server_1,router_1,2,client-router-server,0.98,0.14,57,48.33,100.0,90.2,123.48,6.68,0.98,2.8,1533,1491,42,2,44.01,normal,0,0,1
5501,2026-01-02 07:55:00,1376,low,client_3,server_1,router_1,2,client-router-server,7.58,1.69,15,41.09,27.36,23.41,35.34,4.68,7.58,0.01,1382,1381,1,1,30.89,normal,0,0,0
5502,2026-01-02 07:55:00,1376,medium,client_1,server_1,router_1,2,client-router-server,5.07,1.02,29,62.29,56.0,49.97,44.11,5.74,5.07,0.56,2658,2644,14,14,33.85,normal,0,0,0
5503,2026-01-02 07:55:00,1376,high,client_2,server_1,router_1,2,client-router-server,1.8,0.62,52,49.34,100.0,92.35,118.34,8.97,1.8,4.33,2998,2869,129,129,10.25,normal,0,0,1
5504,2026-01-02 07:55:00,1376,congestion,client_3,server_1,router_1,2,client-router-server,1.05,0.11,61,72.28,100.0,83.5,116.5,8.47,1.05,5.47,4608,4356,252,187,51.29,normal,0,0,1
5505,2026-01-02 07:56:00,1377,low,client_2,server_1,router_1,2,client-router-server,10.98,2.29,8,42.85,22.53,24.96,31.95,5.36,10.98,0.01,3643,3642,1,0,51.41,normal,0,0,0
5506,2026-01-02 07:56:00,1377,medium,client_3,server_1,router_1,2,client-router-server,5.2,0.97,22,50.45,40.32,28.74,44.74,8.23,5.2,0.01,3729,3728,1,1,42.37,normal,0,0,0
5507,2026-01-02 07:56:00,1377,high,client_2,server_1,router_1,2,client-router-server,2.29,0.47,44,88.63,100.0,74.94,87.77,8.01,2.29,5.05,3968,3768,200,7,28.96,normal,0,0,1
5508,2026-01-02 07:56:00,1377,congestion,client_1,server_1,router_1,2,client-router-server,1.17,0.08,59,85.55,100.0,80.36,75.33,6.26,1.17,4.51,3899,3724,175,153,10.97,normal,0,0,1
5509,2026-01-02 07:57:00,1378,low,client_3,server_1,router_1,2,client-router-server,9.78,1.69,7,30.42,12.6,13.85,21.54,6.21,9.78,0.01,4627,4626,1,0,27.39,normal,0,0,0
5510,2026-01-02 07:57:00,1378,medium,client_2,server_1,router_1,2,client-router-server,6.17,0.9,28,64.64,33.06,25.73,40.75,5.61,6.17,0.01,2090,2089,1,0,16.11,normal,0,0,0
5511,2026-01-02 07:57:00,1378,high,client_2,server_1,router_1,2,client-router-server,1.53,0.69,41,34.16,100.0,94.8,88.15,5.52,1.53,3.68,1021,984,37,11,54.16,normal,0,0,1
5512,2026-01-02 07:57:00,1378,congestion,client_1,server_1,router_1,2,client-router-server,0.9,0.07,61,26.46,100.0,93.41,117.31,12.86,0.9,3.0,4124,4001,123,23,18.58,normal,0,0,1
5513,2026-01-02 07:58:00,1379,low,client_1,server_1,router_1,2,client-router-server,10.39,2.19,17,25.23,16.63,18.75,20.57,3.48,10.39,0.01,5169,5168,1,0,42.01,normal,0,0,0
5514,2026-01-02 07:58:00,1379,medium,client_1,server_1,router_1,2,client-router-server,4.35,0.94,24,38.02,28.46,16.32,25.39,5.54,4.35,0.01,3017,3016,1,1,46.73,normal,0,0,0
5515,2026-01-02 07:58:00,1379,high,client_1,server_1,router_1,2,client-router-server,2.24,0.63,41,77.93,100.0,50.58,76.2,11.35,2.24,2.12,5372,5259,113,77,44.89,normal,0,0,1
5516,2026-01-02 07:58:00,1379,congestion,client_1,server_1,router_1,2,client-router-server,0.86,0.13,67,74.61,100.0,100.0,128.63,14.63,0.86,5.11,4827,4581,246,101,28.4,normal,0,0,1
5517,2026-01-02 07:59:00,1380,low,client_3,server_1,router_1,2,client-router-server,9.59,1.83,7,56.79,25.41,28.42,29.48,7.85,9.59,0.01,1049,1048,1,1,50.23,normal,0,0,0
5518,2026-01-02 07:59:00,1380,medium,client_1,server_1,router_1,2,client-router-server,5.86,1.18,32,70.37,83.2,50.16,56.19,11.25,5.86,1.32,2771,2735,36,10,35.46,normal,0,0,0
5519,2026-01-02 07:59:00,1380,high,client_3,server_1,router_1,2,client-router-server,1.53,0.67,42,94.66,100.0,59.73,91.59,8.51,1.53,5.27,1198,1135,63,49,46.86,normal,0,0,1
5520,2026-01-02 07:59:00,1380,congestion,client_3,server_1,router_1,2,client-router-server,0.97,0.1,61,57.75,100.0,100.0,91.57,5.31,0.97,2.36,3079,3007,72,32,45.19,normal,0,0,1
5521,2026-01-02 08:00:00,1381,low,client_2,server_1,router_1,2,client-router-server,7.65,2.3,7,50.39,38.68,35.35,51.14,8.68,7.65,0.01,3677,3676,1,1,42.79,normal,0,0,0
5522,2026-01-02 08:00:00,1381,medium,client_1,server_1,router_1,2,client-router-server,5.34,0.74,24,20.15,25.36,17.97,26.32,6.91,5.34,0.01,2895,2894,1,0,47.57,normal,0,0,0
5523,2026-01-02 08:00:00,1381,high,client_3,server_1,router_1,2,client-router-server,1.84,0.54,47,55.55,100.0,66.96,90.89,10.56,1.84,2.42,3420,3338,82,18,11.4,normal,0,0,1
5524,2026-01-02 08:00:00,1381,congestion,client_1,server_1,router_1,2,client-router-server,0.96,0.09,57,40.56,100.0,69.54,88.77,7.26,0.96,1.84,2860,2808,52,15,11.87,normal,0,0,1
5525,2026-01-02 08:01:00,1382,low,client_3,server_1,router_1,2,client-router-server,10.33,2.79,5,28.47,19.05,15.52,33.98,5.65,10.33,0.01,2555,2554,1,0,25.23,normal,0,0,0
